timestamp,milivolt,miliamp,miliwatt
1651295080,11860,443,5253.98
1651295081,11860,443,5253.98
1651295082,11870,442,5246.54
1651295083,11870,442,5246.54
1651295084,11870,442,5246.54
1651295085,11870,444,5270.28
1651295086,11870,442,5246.54
1651295087,11870,443,5258.41
1651295088,11870,444,5270.28
1651295089,11870,443,5258.41
1651295090,11870,443,5258.41
1651295091,11870,443,5258.41
1651295092,11870,444,5270.28
1651295093,11870,443,5258.41
1651295094,11870,443,5258.41
1651295095,11870,443,5258.41
1651295096,11870,442,5246.54
1651295097,11870,443,5258.41
1651295098,11870,442,5246.54
1651295099,11870,443,5258.41
1651295100,11870,442,5246.54
1651295101,11870,443,5258.41
1651295102,11870,442,5246.54
1651295103,11870,442,5246.54
1651295104,11870,442,5246.54
1651295105,11860,443,5253.98
1651295106,11870,443,5258.41
1651295107,11870,444,5270.28
1651295108,11870,443,5258.41
1651295109,11870,443,5258.41
1651295110,11870,444,5270.28
1651295111,11870,443,5258.41
1651295112,11870,443,5258.41
1651295113,11870,441,5234.67
1651295114,11860,447,5301.42
1651295115,11870,442,5246.54
1651295116,11870,443,5258.41
1651295117,11870,442,5246.54
1651295118,11860,442,5242.12
1651295119,11860,443,5253.98
1651295120,11860,442,5242.12
1651295121,11870,443,5258.41
1651295122,11860,442,5242.12
1651295123,11870,443,5258.41
1651295124,11870,442,5246.54
1651295125,11870,442,5246.54
1651295126,11870,443,5258.41
1651295127,11870,442,5246.54
1651295128,11870,443,5258.41
1651295129,11870,443,5258.41
1651295130,11870,442,5246.54
1651295131,11870,442,5246.54
1651295132,11870,441,5234.67
1651295133,11870,443,5258.41
1651295134,11870,443,5258.41
1651295135,11870,442,5246.54
1651295136,11870,442,5246.54
1651295137,11870,443,5258.41
1651295138,11870,442,5246.54
1651295139,11870,443,5258.41
1651295140,11870,443,5258.41
1651295141,11870,442,5246.54
1651295142,11870,443,5258.41
1651295143,11870,443,5258.41
1651295144,11870,443,5258.41
1651295145,11870,442,5246.54
1651295146,11870,443,5258.41
1651295147,11870,442,5246.54
1651295148,11870,443,5258.41
1651295149,11860,443,5253.98
1651295150,11870,443,5258.41
1651295151,11860,443,5253.98
1651295152,11870,444,5270.28
1651295153,11870,443,5258.41
1651295154,11870,445,5282.15
1651295155,11870,443,5258.41
1651295156,11870,443,5258.41
1651295157,11870,443,5258.41
1651295158,11870,442,5246.54
1651295159,11870,444,5270.28
1651295160,11870,441,5234.67
1651295161,11870,443,5258.41
1651295162,11870,443,5258.41
1651295163,11870,443,5258.41
1651295164,11870,442,5246.54
1651295165,11860,443,5253.98
1651295166,11870,443,5258.41
1651295167,11870,443,5258.41
1651295168,11870,442,5246.54
1651295169,11870,442,5246.54
1651295170,11870,443,5258.41
1651295171,11870,442,5246.54
1651295172,11870,442,5246.54
1651295173,11860,443,5253.98
1651295174,11870,443,5258.41
1651295175,11870,443,5258.41
1651295176,11870,443,5258.41
1651295177,11870,443,5258.41
1651295178,11870,443,5258.41
1651295179,11870,443,5258.41
1651295180,11870,443,5258.41
1651295181,11870,443,5258.41
1651295182,11860,442,5242.12
1651295183,11870,443,5258.41
1651295184,11870,442,5246.54
1651295185,11870,444,5270.28
1651295186,11870,443,5258.41
1651295187,11870,444,5270.28
1651295188,11870,443,5258.41
1651295189,11860,443,5253.98
1651295190,11870,443,5258.41
1651295191,11870,447,5305.89
1651295192,11870,443,5258.41
1651295193,11870,442,5246.54
1651295194,11870,443,5258.41
1651295195,11870,443,5258.41
1651295196,11870,442,5246.54
1651295197,11870,443,5258.41
1651295198,11870,443,5258.41
1651295199,11870,442,5246.54
1651295200,11860,444,5265.84
1651295201,11870,443,5258.41
1651295202,11870,444,5270.28
1651295203,11870,442,5246.54
1651295204,11870,441,5234.67
1651295205,11870,444,5270.28
1651295206,11870,442,5246.54
1651295207,11870,444,5270.28
1651295208,11870,441,5234.67
1651295209,11870,443,5258.41
1651295210,11870,443,5258.41
1651295211,11870,443,5258.41
1651295212,11860,442,5242.12
1651295213,11870,442,5246.54
1651295214,11870,443,5258.41
1651295215,11870,443,5258.41
1651295216,11870,442,5246.54
1651295217,11870,442,5246.54
1651295218,11870,442,5246.54
1651295219,11870,443,5258.41
1651295220,11870,442,5246.54
1651295221,11870,443,5258.41
1651295222,11860,443,5253.98
1651295223,11870,443,5258.41
1651295224,11870,443,5258.41
1651295225,11870,443,5258.41
1651295226,11870,443,5258.41
1651295227,11870,444,5270.28
1651295228,11870,443,5258.41
1651295229,11870,442,5246.54
1651295230,11870,443,5258.41
1651295231,11870,443,5258.41
1651295232,11870,443,5258.41
1651295233,11870,443,5258.41
1651295234,11870,442,5246.54
1651295235,11870,442,5246.54
1651295236,11860,443,5253.98
1651295237,11870,442,5246.54
1651295238,11870,444,5270.28
1651295239,11870,443,5258.41
1651295240,11870,443,5258.41
1651295241,11870,444,5270.28
1651295242,11870,443,5258.41
1651295243,11870,442,5246.54
1651295244,11870,442,5246.54
1651295245,11870,442,5246.54
1651295246,11870,443,5258.41
1651295247,11870,443,5258.41
1651295248,11870,443,5258.41
1651295249,11870,441,5234.67
1651295250,11870,443,5258.41
1651295251,11860,443,5253.98
1651295252,11870,442,5246.54
1651295253,11870,443,5258.41
1651295254,11870,443,5258.41
1651295255,11860,454,5384.44
1651295256,11860,452,5360.72
1651295257,11860,449,5325.14
1651295258,11870,443,5258.41
1651295259,11860,442,5242.12
1651295260,11870,442,5246.54
1651295261,11870,443,5258.41
1651295262,11870,443,5258.41
1651295263,11870,442,5246.54
1651295264,11870,443,5258.41
1651295265,11860,443,5253.98
1651295266,11870,443,5258.41
1651295267,11870,442,5246.54
1651295268,11870,442,5246.54
1651295269,11870,444,5270.28
1651295270,11870,442,5246.54
1651295271,11860,444,5265.84
1651295272,11870,441,5234.67
1651295273,11860,454,5384.44
1651295274,11860,452,5360.72
1651295275,11870,450,5341.5
1651295276,11870,443,5258.41
1651295277,11870,442,5246.54
1651295278,11870,442,5246.54
1651295279,11870,447,5305.89
1651295280,11870,443,5258.41
1651295281,11870,442,5246.54
1651295282,11860,457,5420.02
1651295283,11860,456,5408.16
1651295284,11860,457,5420.02
1651295285,11860,456,5408.16
1651295286,11860,456,5408.16
1651295287,11860,457,5420.02
1651295288,11860,457,5420.02
1651295289,11860,456,5408.16
1651295290,11860,457,5420.02
1651295291,11860,458,5431.88
1651295292,11860,457,5420.02
1651295293,11870,441,5234.67
1651295294,11870,444,5270.28
1651295295,11870,442,5246.54
1651295296,11860,443,5253.98
1651295297,11860,449,5325.14
1651295298,11860,455,5396.3
1651295299,11860,448,5313.28
1651295300,11870,447,5305.89
1651295301,11870,442,5246.54
1651295302,11870,443,5258.41
1651295303,11870,442,5246.54
1651295304,11870,443,5258.41
1651295305,11870,442,5246.54
1651295306,11870,443,5258.41
1651295307,11870,441,5234.67
1651295308,11860,453,5372.58
1651295309,11870,442,5246.54
1651295310,11870,442,5246.54
1651295311,11870,443,5258.41
1651295312,11870,443,5258.41
1651295313,11870,442,5246.54
1651295314,11870,443,5258.41
1651295315,11870,444,5270.28
1651295316,11870,442,5246.54
1651295317,11870,442,5246.54
1651295318,11870,442,5246.54
1651295319,11870,442,5246.54
1651295320,11870,442,5246.54
1651295321,11870,442,5246.54
1651295322,11870,444,5270.28
1651295323,11870,441,5234.67
1651295324,11870,441,5234.67
1651295325,11870,442,5246.54
1651295326,11870,442,5246.54
1651295327,11870,444,5270.28
1651295328,11870,443,5258.41
1651295329,11870,442,5246.54
1651295330,11860,447,5301.42
1651295331,11860,443,5253.98
1651295332,11870,443,5258.41
1651295333,11870,443,5258.41
1651295334,11870,443,5258.41
1651295335,11870,443,5258.41
1651295336,11870,447,5305.89
1651295337,11870,442,5246.54
1651295338,11870,442,5246.54
1651295339,11860,455,5396.3
1651295340,11860,457,5420.02
1651295341,11860,457,5420.02
1651295342,11860,456,5408.16
1651295343,11860,457,5420.02
1651295344,11860,456,5408.16
1651295345,11860,457,5420.02
1651295346,11860,456,5408.16
1651295347,11860,457,5420.02
1651295348,11860,456,5408.16
1651295349,11860,457,5420.02
1651295350,11860,454,5384.44
1651295351,11860,453,5372.58
1651295352,11860,455,5396.3
1651295353,11860,454,5384.44
1651295354,11860,454,5384.44
1651295355,11860,453,5372.58
1651295356,11860,454,5384.44
1651295357,11860,455,5396.3
1651295358,11860,454,5384.44
1651295359,11870,448,5317.76
1651295360,11860,453,5372.58
1651295361,11860,453,5372.58
1651295362,11860,453,5372.58
1651295363,11860,458,5431.88
1651295364,11860,455,5396.3
1651295365,11860,453,5372.58
1651295366,11870,451,5353.37
1651295367,11870,431,5115.97
1651295368,11870,431,5115.97
1651295369,11870,431,5115.97
1651295370,11870,430,5104.1
1651295371,11870,430,5104.1
1651295372,11880,430,5108.4
1651295373,11880,430,5108.4
1651295374,11840,432,5114.88
1651295375,11850,432,5119.2
1651295376,11850,431,5107.35
1651295377,11850,431,5107.35
1651295378,11850,434,5142.9
1651295379,11850,454,5379.9
1651295380,11850,454,5379.9
1651295381,11850,453,5368.05
1651295382,11850,454,5379.9
1651295383,11850,454,5379.9
1651295384,11850,453,5368.05
1651295385,11850,453,5368.05
1651295386,11850,453,5368.05
1651295387,11860,454,5384.44
1651295388,11860,453,5372.58
1651295389,11850,453,5368.05
1651295390,11860,453,5372.58
1651295391,11850,453,5368.05
1651295392,11850,453,5368.05
1651295393,11850,453,5368.05
1651295394,11850,453,5368.05
1651295395,11850,453,5368.05
1651295396,11870,408,4842.96
1651295397,11910,317,3775.47
1651295398,11910,313,3727.83
1651295399,11910,314,3739.74
1651295400,11800,578,6820.4
1651295401,11840,479,5671.36
1651295402,11860,451,5348.86
1651295403,11860,450,5337
1651295404,11860,448,5313.28
1651295405,11860,452,5360.72
1651295406,11850,453,5368.05
1651295407,11860,451,5348.86
1651295408,11860,452,5360.72
1651295409,11860,451,5348.86
1651295410,11860,451,5348.86
1651295411,11860,451,5348.86
1651295412,11860,451,5348.86
1651295413,11860,451,5348.86
1651295414,11860,451,5348.86
1651295415,11860,451,5348.86
1651295416,11860,451,5348.86
1651295417,11860,451,5348.86
1651295418,11860,451,5348.86
1651295419,11860,451,5348.86
1651295420,11860,451,5348.86
1651295421,11860,451,5348.86
1651295422,11860,450,5337
1651295423,11860,452,5360.72
1651295424,11860,451,5348.86
1651295425,11860,451,5348.86
1651295426,11860,451,5348.86
1651295427,11860,451,5348.86
1651295428,11860,451,5348.86
1651295429,11860,451,5348.86
1651295430,11860,452,5360.72
1651295431,11860,451,5348.86
1651295432,11860,452,5360.72
1651295433,11860,452,5360.72
1651295434,11860,451,5348.86
1651295435,11860,451,5348.86
1651295436,11860,452,5360.72
1651295437,11860,452,5360.72
1651295438,11860,451,5348.86
1651295439,11860,452,5360.72
1651295440,11860,452,5360.72
1651295441,11860,451,5348.86
1651295442,11860,451,5348.86
1651295443,11860,452,5360.72
1651295444,11860,451,5348.86
1651295445,11860,451,5348.86
1651295446,11860,452,5360.72
1651295447,11860,452,5360.72
1651295448,11860,452,5360.72
1651295449,11860,452,5360.72
1651295450,11860,452,5360.72
1651295451,11860,451,5348.86
1651295452,11860,452,5360.72
1651295453,11860,451,5348.86
1651295454,11860,452,5360.72
1651295455,11860,451,5348.86
1651295456,11860,451,5348.86
1651295457,11860,451,5348.86
1651295458,11860,452,5360.72
1651295459,11860,451,5348.86
1651295460,11860,451,5348.86
1651295461,11860,451,5348.86
1651295462,11860,452,5360.72
1651295463,11860,451,5348.86
1651295464,11850,460,5451
1651295465,11860,450,5337
1651295466,11860,450,5337
1651295467,11860,449,5325.14
1651295468,11860,452,5360.72
1651295469,11860,454,5384.44
1651295470,11860,455,5396.3
1651295471,11860,452,5360.72
1651295472,11860,452,5360.72
1651295473,11860,454,5384.44
1651295474,11860,454,5384.44
1651295475,11860,454,5384.44
1651295476,11860,456,5408.16
1651295477,11850,470,5569.5
1651295478,11850,469,5557.65
1651295479,11850,480,5688
1651295480,11850,475,5628.75
1651295481,11850,464,5498.4
1651295482,11850,463,5486.55
1651295483,11850,463,5486.55
1651295484,11860,464,5503.04
1651295485,11850,464,5498.4
1651295486,11850,477,5652.45
1651295487,11850,475,5628.75
1651295488,11850,473,5605.05
1651295489,11850,475,5628.75
1651295490,11850,474,5616.9
1651295491,11850,476,5640.6
1651295492,11850,473,5605.05
1651295493,11860,463,5491.18
1651295494,11850,465,5510.25
1651295495,11850,467,5533.95
1651295496,11850,467,5533.95
1651295497,11850,464,5498.4
1651295498,11850,463,5486.55
1651295499,11850,477,5652.45
1651295500,11850,477,5652.45
1651295501,11850,476,5640.6
1651295502,11850,476,5640.6
1651295503,11850,463,5486.55
1651295504,11850,463,5486.55
1651295505,11850,466,5522.1
1651295506,11850,463,5486.55
1651295507,11850,462,5474.7
1651295508,11850,463,5486.55
1651295509,11860,462,5479.32
1651295510,11860,463,5491.18
1651295511,11850,474,5616.9
1651295512,11850,475,5628.75
1651295513,11850,478,5664.3
1651295514,11850,477,5652.45
1651295515,11850,476,5640.6
1651295516,11850,482,5711.7
1651295517,11850,476,5640.6
1651295518,11850,477,5652.45
1651295519,11850,479,5676.15
1651295520,11850,477,5652.45
1651295521,11850,481,5699.85
1651295522,11850,475,5628.75
1651295523,11850,475,5628.75
1651295524,11850,476,5640.6
1651295525,11850,475,5628.75
1651295526,11860,462,5479.32
1651295527,11850,477,5652.45
1651295528,11850,476,5640.6
1651295529,11850,475,5628.75
1651295530,11850,476,5640.6
1651295531,11850,474,5616.9
1651295532,11850,474,5616.9
1651295533,11850,475,5628.75
1651295534,11850,474,5616.9
1651295535,11850,474,5616.9
1651295536,11850,474,5616.9
1651295537,11850,474,5616.9
1651295538,11850,475,5628.75
1651295539,11850,474,5616.9
1651295540,11850,475,5628.75
1651295541,11850,474,5616.9
1651295542,11850,471,5581.35
1651295543,11860,462,5479.32
1651295544,11850,461,5462.85
1651295545,11850,464,5498.4
1651295546,11850,470,5569.5
1651295547,11860,462,5479.32
1651295548,11860,462,5479.32
1651295549,11860,462,5479.32
1651295550,11860,461,5467.46
1651295551,11850,475,5628.75
1651295552,11860,462,5479.32
1651295553,11860,462,5479.32
1651295554,11860,462,5479.32
1651295555,11850,461,5462.85
1651295556,11850,460,5451
1651295557,11860,461,5467.46
1651295558,11860,462,5479.32
1651295559,11860,461,5467.46
1651295560,11860,460,5455.6
1651295561,11860,462,5479.32
1651295562,11860,462,5479.32
1651295563,11850,478,5664.3
1651295564,11860,471,5586.06
1651295565,11850,482,5711.7
1651295566,11850,476,5640.6
1651295567,11850,469,5557.65
1651295568,11860,463,5491.18
1651295569,11860,462,5479.32
1651295570,11850,477,5652.45
1651295571,11850,477,5652.45
1651295572,11850,479,5676.15
1651295573,11850,484,5735.4
1651295574,11850,480,5688
1651295575,11850,475,5628.75
1651295576,11850,480,5688
1651295577,11850,474,5616.9
1651295578,11850,462,5474.7
1651295579,11850,469,5557.65
1651295580,11850,463,5486.55
1651295581,11860,453,5372.58
1651295582,11860,453,5372.58
1651295583,11860,453,5372.58
1651295584,11860,453,5372.58
1651295585,11860,453,5372.58
1651295586,11860,452,5360.72
1651295587,11860,451,5348.86
1651295588,11860,452,5360.72
1651295589,11860,452,5360.72
1651295590,11860,453,5372.58
1651295591,11860,451,5348.86
1651295592,11860,452,5360.72
1651295593,11860,452,5360.72
1651295594,11860,453,5372.58
1651295595,11860,453,5372.58
1651295597,11860,453,5372.58
1651295598,11860,457,5420.02
1651295599,11860,453,5372.58
1651295600,11860,452,5360.72
1651295601,11860,453,5372.58
1651295602,11860,452,5360.72
1651295603,11860,453,5372.58
1651295604,11860,453,5372.58
1651295605,11860,452,5360.72
1651295606,11860,453,5372.58
1651295607,11860,453,5372.58
1651295608,11860,452,5360.72
1651295609,11860,452,5360.72
1651295610,11860,451,5348.86
1651295611,11860,452,5360.72
1651295612,11860,453,5372.58
1651295613,11860,453,5372.58
1651295614,11860,453,5372.58
1651295615,11860,453,5372.58
1651295616,11860,453,5372.58
1651295617,11860,453,5372.58
1651295618,11860,453,5372.58
1651295619,11860,452,5360.72
1651295620,11860,453,5372.58
1651295621,11860,453,5372.58
1651295622,11860,451,5348.86
1651295623,11860,451,5348.86
1651295624,11860,453,5372.58
1651295625,11860,454,5384.44
1651295626,11860,452,5360.72
1651295627,11860,453,5372.58
1651295628,11860,452,5360.72
1651295629,11860,452,5360.72
1651295630,11860,452,5360.72
1651295631,11860,453,5372.58
1651295632,11860,452,5360.72
1651295633,11860,451,5348.86
1651295634,11860,452,5360.72
1651295635,11860,452,5360.72
1651295636,11860,451,5348.86
1651295637,11860,452,5360.72
1651295638,11860,453,5372.58
1651295639,11860,453,5372.58
1651295640,11860,452,5360.72
1651295641,11860,452,5360.72
1651295642,11860,453,5372.58
1651295643,11860,452,5360.72
1651295644,11860,451,5348.86
1651295645,11860,452,5360.72
1651295646,11860,452,5360.72
1651295647,11860,453,5372.58
1651295648,11860,453,5372.58
1651295649,11860,453,5372.58
1651295650,11860,453,5372.58
1651295651,11860,452,5360.72
1651295652,11860,453,5372.58
1651295653,11860,452,5360.72
1651295654,11860,453,5372.58
1651295655,11860,454,5384.44
1651295656,11860,453,5372.58
1651295657,11860,453,5372.58
1651295658,11860,453,5372.58
1651295659,11860,454,5384.44
1651295660,11860,452,5360.72
1651295661,11860,453,5372.58
1651295662,11860,451,5348.86
1651295663,11860,451,5348.86
1651295664,11860,453,5372.58
1651295665,11860,453,5372.58
1651295666,11860,451,5348.86
1651295667,11860,452,5360.72
1651295668,11860,453,5372.58
1651295669,11860,453,5372.58
1651295670,11860,452,5360.72
1651295671,11860,453,5372.58
1651295672,11860,452,5360.72
1651295673,11860,453,5372.58
1651295674,11860,453,5372.58
1651295675,11860,451,5348.86
1651295676,11860,453,5372.58
1651295677,11860,452,5360.72
1651295678,11860,452,5360.72
1651295679,11860,452,5360.72
1651295680,11860,452,5360.72
1651295681,11860,453,5372.58
1651295682,11860,453,5372.58
1651295683,11860,453,5372.58
1651295684,11860,452,5360.72
1651295685,11860,453,5372.58
1651295686,11860,453,5372.58
1651295687,11860,451,5348.86
1651295688,11860,453,5372.58
1651295689,11860,453,5372.58
1651295690,11860,452,5360.72
1651295691,11860,452,5360.72
1651295692,11860,452,5360.72
1651295693,11860,452,5360.72
1651295694,11860,452,5360.72
1651295695,11860,452,5360.72
1651295696,11860,452,5360.72
1651295697,11860,451,5348.86
1651295698,11860,452,5360.72
1651295699,11860,453,5372.58
1651295700,11860,451,5348.86
1651295701,11860,452,5360.72
1651295702,11860,452,5360.72
1651295703,11860,452,5360.72
1651295704,11860,451,5348.86
1651295705,11860,452,5360.72
1651295706,11860,453,5372.58
1651295707,11860,453,5372.58
1651295708,11860,457,5420.02
1651295709,11860,451,5348.86
1651295710,11860,452,5360.72
1651295711,11860,453,5372.58
1651295712,11860,465,5514.9
1651295713,11860,465,5514.9
1651295714,11860,466,5526.76
1651295715,11860,466,5526.76
1651295716,11850,466,5522.1
1651295717,11860,465,5514.9
1651295718,11850,465,5510.25
1651295719,11860,465,5514.9
1651295720,11860,465,5514.9
1651295721,11860,465,5514.9
1651295722,11860,465,5514.9
1651295723,11860,466,5526.76
1651295724,11850,463,5486.55
1651295725,11860,456,5408.16
1651295726,11860,452,5360.72
1651295727,11860,453,5372.58
1651295728,11860,453,5372.58
1651295729,11860,453,5372.58
1651295730,11860,452,5360.72
1651295731,11860,452,5360.72
1651295732,11860,453,5372.58
1651295733,11860,452,5360.72
1651295734,11860,454,5384.44
1651295735,11860,452,5360.72
1651295736,11860,452,5360.72
1651295737,11860,452,5360.72
1651295738,11860,451,5348.86
1651295739,11860,452,5360.72
1651295740,11860,452,5360.72
1651295741,11860,452,5360.72
1651295742,11860,452,5360.72
1651295743,11860,452,5360.72
1651295744,11860,453,5372.58
1651295745,11860,453,5372.58
1651295746,11860,453,5372.58
1651295747,11860,457,5420.02
1651295748,11860,452,5360.72
1651295749,11860,452,5360.72
1651295750,11860,453,5372.58
1651295751,11860,465,5514.9
1651295752,11860,466,5526.76
1651295753,11850,465,5510.25
1651295754,11860,465,5514.9
1651295755,11860,466,5526.76
1651295756,11860,465,5514.9
1651295757,11850,465,5510.25
1651295758,11860,465,5514.9
1651295759,11860,465,5514.9
1651295760,11850,464,5498.4
1651295761,11850,466,5522.1
1651295762,11850,476,5640.6
1651295763,11860,463,5491.18
1651295764,11860,465,5514.9
1651295765,11860,463,5491.18
1651295766,11860,461,5467.46
1651295767,11860,462,5479.32
1651295768,11860,462,5479.32
1651295769,11860,463,5491.18
1651295770,11860,461,5467.46
1651295771,11850,467,5533.95
1651295772,11850,466,5522.1
1651295773,11860,462,5479.32
1651295774,11860,462,5479.32
1651295775,11850,467,5533.95
1651295776,11860,465,5514.9
1651295777,11860,462,5479.32
1651295778,11860,462,5479.32
1651295779,11860,463,5491.18
1651295780,11860,462,5479.32
1651295781,11860,463,5491.18
1651295782,11860,462,5479.32
1651295783,11860,463,5491.18
1651295784,11860,462,5479.32
1651295785,11860,464,5503.04
1651295786,11850,471,5581.35
1651295787,11860,462,5479.32
1651295788,11860,470,5574.2
1651295789,11860,462,5479.32
1651295790,11860,462,5479.32
1651295791,11860,462,5479.32
1651295792,11860,462,5479.32
1651295793,11860,462,5479.32
1651295794,11860,462,5479.32
1651295795,11860,462,5479.32
1651295796,11860,462,5479.32
1651295797,11850,468,5545.8
1651295798,11860,462,5479.32
1651295799,11860,462,5479.32
1651295800,11860,465,5514.9
1651295801,11860,464,5503.04
1651295802,11860,462,5479.32
1651295803,11860,462,5479.32
1651295804,11860,462,5479.32
1651295805,11860,462,5479.32
1651295806,11860,462,5479.32
1651295807,11860,462,5479.32
1651295808,11860,462,5479.32
1651295809,11860,462,5479.32
1651295810,11860,461,5467.46
1651295811,11860,461,5467.46
1651295812,11860,463,5491.18
1651295813,11860,462,5479.32
1651295814,11860,461,5467.46
1651295815,11860,461,5467.46
1651295816,11860,463,5491.18
1651295817,11860,462,5479.32
1651295818,11860,461,5467.46
1651295819,11860,462,5479.32
1651295820,11860,462,5479.32
1651295821,11860,461,5467.46
1651295822,11850,476,5640.6
1651295823,11850,475,5628.75
1651295824,11860,462,5479.32
1651295825,11860,462,5479.32
1651295826,11860,462,5479.32
1651295827,11860,463,5491.18
1651295828,11860,461,5467.46
1651295829,11860,462,5479.32
1651295830,11860,462,5479.32
1651295831,11860,462,5479.32
1651295832,11860,461,5467.46
1651295833,11860,462,5479.32
1651295834,11860,463,5491.18
1651295835,11860,462,5479.32
1651295836,11860,464,5503.04
1651295837,11860,462,5479.32
1651295838,11860,462,5479.32
1651295839,11860,464,5503.04
1651295840,11860,464,5503.04
1651295841,11860,466,5526.76
1651295842,11860,463,5491.18
1651295843,11860,464,5503.04
1651295844,11860,464,5503.04
1651295845,11860,464,5503.04
1651295846,11860,462,5479.32
1651295847,11860,464,5503.04
1651295848,11860,461,5467.46
1651295849,11860,461,5467.46
1651295850,11860,462,5479.32
1651295851,11860,462,5479.32
1651295852,11860,462,5479.32
1651295853,11860,462,5479.32
1651295854,11860,462,5479.32
1651295855,11860,462,5479.32
1651295856,11860,462,5479.32
1651295857,11860,466,5526.76
1651295858,11860,462,5479.32
1651295859,11860,461,5467.46
1651295860,11860,462,5479.32
1651295861,11860,461,5467.46
1651295862,11860,462,5479.32
1651295863,11860,462,5479.32
1651295864,11860,462,5479.32
1651295865,11860,462,5479.32
1651295866,11860,462,5479.32
1651295867,11860,462,5479.32
1651295868,11860,461,5467.46
1651295869,11860,462,5479.32
1651295870,11860,462,5479.32
1651295871,11860,462,5479.32
1651295872,11860,462,5479.32
1651295873,11860,461,5467.46
1651295874,11860,462,5479.32
1651295875,11860,462,5479.32
1651295876,11860,462,5479.32
1651295877,11860,462,5479.32
1651295878,11860,462,5479.32
1651295879,11860,462,5479.32
1651295880,11860,462,5479.32
1651295881,11860,462,5479.32
1651295882,11860,462,5479.32
1651295883,11860,462,5479.32
1651295884,11860,462,5479.32
1651295885,11860,462,5479.32
1651295886,11860,462,5479.32
1651295887,11860,462,5479.32
1651295888,11860,462,5479.32
1651295889,11860,462,5479.32
1651295890,11860,462,5479.32
1651295891,11860,462,5479.32
1651295892,11860,461,5467.46
1651295893,11860,462,5479.32
1651295894,11860,462,5479.32
1651295895,11860,461,5467.46
1651295896,11860,462,5479.32
1651295897,11860,462,5479.32
1651295898,11860,462,5479.32
1651295899,11860,462,5479.32
1651295900,11860,461,5467.46
1651295901,11860,462,5479.32
1651295902,11860,462,5479.32
1651295903,11860,461,5467.46
1651295904,11860,462,5479.32
1651295905,11860,462,5479.32
1651295906,11860,462,5479.32
1651295907,11860,462,5479.32
1651295908,11860,462,5479.32
1651295909,11860,462,5479.32
1651295910,11860,462,5479.32
1651295911,11860,462,5479.32
1651295912,11860,462,5479.32
1651295913,11860,462,5479.32
1651295914,11860,462,5479.32
1651295915,11860,462,5479.32
1651295916,11860,462,5479.32
1651295917,11860,463,5491.18
1651295918,11860,462,5479.32
1651295919,11860,462,5479.32
1651295920,11860,462,5479.32
1651295921,11860,462,5479.32
1651295922,11860,462,5479.32
1651295923,11860,462,5479.32
1651295924,11860,462,5479.32
1651295925,11860,462,5479.32
1651295926,11860,461,5467.46
1651295927,11860,462,5479.32
1651295928,11860,462,5479.32
1651295929,11860,463,5491.18
1651295930,11860,462,5479.32
1651295931,11860,462,5479.32
1651295932,11860,462,5479.32
1651295933,11860,462,5479.32
1651295934,11860,462,5479.32
1651295935,11860,462,5479.32
1651295936,11860,462,5479.32
1651295937,11860,462,5479.32
1651295938,11860,462,5479.32
1651295939,11860,462,5479.32
1651295940,11860,463,5491.18
1651295941,11860,462,5479.32
1651295942,11860,462,5479.32
1651295943,11860,461,5467.46
1651295944,11860,462,5479.32
1651295945,11860,462,5479.32
1651295946,11860,462,5479.32
1651295947,11860,462,5479.32
1651295948,11860,462,5479.32
1651295949,11860,462,5479.32
1651295950,11860,462,5479.32
1651295951,11860,462,5479.32
1651295952,11860,461,5467.46
1651295953,11860,462,5479.32
1651295954,11860,462,5479.32
1651295955,11860,462,5479.32
1651295956,11860,462,5479.32
1651295957,11860,461,5467.46
1651295958,11860,461,5467.46
1651295959,11860,462,5479.32
1651295960,11860,462,5479.32
1651295961,11860,462,5479.32
1651295962,11860,462,5479.32
1651295963,11860,463,5491.18
1651295964,11860,462,5479.32
1651295965,11860,461,5467.46
1651295966,11860,462,5479.32
1651295967,11860,464,5503.04
1651295968,11860,462,5479.32
1651295969,11860,462,5479.32
1651295970,11860,462,5479.32
1651295971,11860,462,5479.32
1651295972,11860,462,5479.32
1651295973,11860,461,5467.46
1651295974,11860,462,5479.32
1651295975,11860,462,5479.32
1651295976,11860,461,5467.46
1651295977,11860,462,5479.32
1651295978,11860,462,5479.32
1651295979,11860,462,5479.32
1651295980,11860,462,5479.32
1651295981,11860,461,5467.46
1651295982,11860,462,5479.32
1651295983,11860,462,5479.32
1651295984,11860,462,5479.32
1651295985,11860,462,5479.32
1651295986,11860,462,5479.32
1651295987,11860,461,5467.46
1651295988,11860,462,5479.32
1651295989,11860,462,5479.32
1651295990,11860,461,5467.46
1651295991,11860,462,5479.32
1651295992,11860,461,5467.46
1651295993,11860,461,5467.46
1651295994,11860,461,5467.46
1651295995,11860,462,5479.32
1651295996,11860,461,5467.46
1651295997,11860,462,5479.32
1651295998,11860,462,5479.32
1651295999,11860,462,5479.32
1651296000,11860,462,5479.32
1651296001,11860,461,5467.46
1651296002,11860,462,5479.32
1651296003,11860,462,5479.32
1651296004,11860,461,5467.46
1651296005,11860,462,5479.32
1651296006,11860,461,5467.46
1651296007,11860,462,5479.32
1651296008,11860,462,5479.32
1651296009,11860,462,5479.32
1651296010,11860,462,5479.32
1651296011,11860,462,5479.32
1651296012,11860,461,5467.46
1651296013,11860,461,5467.46
